	CMx	CMy	CMz
	   0.0004014803	  -0.0004231249	  -0.0975955466
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0005379729	   0.0059586473	 -15.2728851062
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004034827	  -0.0004303777	  -0.0984460165
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0022617155	   0.0034164657	 -15.2836089855
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004052037	  -0.0004406052	  -0.0970613482
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0045237916	   0.0021981912	 -15.2993152502
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004047911	  -0.0004430195	  -0.0971926707
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0060703428	   0.0012753948	 -15.2961711231
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004071747	  -0.0004478365	  -0.0950051289
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0059364229	   0.0020250164	 -15.3003316064
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004131257	  -0.0004483558	  -0.0926579298
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0041606043	   0.0037174350	 -15.2955660647
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004218778	  -0.0004479071	  -0.0906211812
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0022310769	   0.0050098351	 -15.2894496685
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004332018	  -0.0004464504	  -0.0890997224
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0007751470	   0.0055372274	 -15.2799751029
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004420949	  -0.0004480802	  -0.0879195915
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0010842956	   0.0047383555	 -15.2739631124
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004443230	  -0.0004482440	  -0.0880605492
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0029407839	   0.0030353780	 -15.2672935458
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004440366	  -0.0004542809	  -0.0866374336
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0050298442	   0.0017596385	 -15.2726021892
Center of Mass (Angs):
	CMx	CMy	CMz
